PRODUCTO,TIPO_CARROCERIA,COMBUSTIBLE,Potencia,TRANS,FORMA_PAGO,ESTADO_CIVIL,GENERO,OcupaciOn,PROVINCIA,Campanna1,Campanna2,Campanna3,Zona_Renta,REV_Garantia,Averia_grave,QUEJA_CAC,COSTE_VENTA,km_anno,Mas_1_coche,Revisiones,Edad_Cliente,Tiempo
0,0,0,0.0,1,2,0,0,1,48,1,0,0,4.0,0,0.0,0,2015,0,1,1,21,4
0,0,0,0.0,1,0,0,0,1,50,1,0,0,4.0,1,0.0,0,2892,3325,1,1,47,5
0,0,0,0.0,1,2,0,1,1,8,1,0,0,2.0,1,0.0,0,2015,10152,0,1,31,0
0,0,0,0.0,1,0,3,0,1,27,0,0,0,2.0,0,1.0,0,1590,0,0,1,18,0
0,0,0,0.0,1,0,3,0,1,32,1,0,0,4.0,1,3.0,1,2892,12313,1,1,27,7
0,0,0,0.0,1,3,0,1,1,41,0,0,0,3.0,0,0.0,0,1818,0,0,1,28,0
0,0,0,0.0,1,0,0,0,1,19,0,0,0,4.0,0,3.0,1,1376,0,0,2,26,0
0,0,0,0.0,1,3,0,1,1,8,0,0,0,4.0,1,0.0,0,1376,8572,1,2,41,5
0,0,0,0.0,1,2,0,0,1,32,1,0,0,3.0,0,0.0,0,2015,0,0,2,30,0
0,0,0,0.0,1,0,0,1,1,48,0,0,0,3.0,1,3.0,1,1376,28763,0,2,57,0
0,0,0,0.0,1,2,0,0,2,2,1,0,0,2.0,1,3.0,1,2015,3894,0,2,39,0
0,0,0,0.0,1,1,0,1,1,8,0,0,0,4.0,0,3.0,1,2046,0,1,2,27,4
0,0,0,0.0,1,2,0,0,1,39,1,0,1,0.0,0,0.0,0,4082,0,1,1,21,6
0,0,0,0.0,1,2,3,1,1,40,1,0,1,3.0,0,0.0,0,3213,0,1,1,20,5
0,0,0,0.0,1,2,0,0,1,32,1,0,1,0.0,0,3.0,1,1590,0,0,0,20,0
0,0,0,0.0,1,3,0,1,2,22,1,0,0,2.0,1,3.0,1,2892,5487,1,2,59,6
0,0,0,0.0,1,0,0,0,1,32,0,0,0,4.0,1,1.0,0,1376,9466,1,2,39,5
0,0,0,0.0,1,2,0,0,1,47,1,0,0,2.0,0,2.0,0,2228,0,0,1,24,0
0,0,0,0.0,1,3,0,1,1,45,1,0,0,4.0,1,2.0,0,1376,21182,0,2,58,0
0,0,0,0.0,1,0,0,0,1,19,0,0,0,4.0,1,2.0,0,1376,20164,0,1,62,0
0,0,0,0.0,1,2,3,1,1,41,1,0,0,0.0,0,3.0,1,2670,0,0,2,19,0
0,0,0,0.0,1,3,0,1,1,0,0,0,0,0.0,1,2.0,0,2064,34332,1,1,43,4
0,0,0,0.0,1,3,3,1,1,22,0,0,0,0.0,1,1.0,0,1376,20641,0,1,44,0
0,0,0,0.0,1,3,0,1,1,52,0,0,0,2.0,0,2.0,0,1376,0,0,2,23,0
0,0,0,0.0,1,0,3,1,1,8,0,0,0,2.0,0,0.0,0,1590,0,0,2,31,0
0,0,0,0.0,1,2,0,0,1,8,1,0,0,4.0,0,0.0,0,2228,0,0,0,20,0
0,0,0,0.0,1,0,0,1,1,4,1,0,0,4.0,1,1.0,0,2892,6934,1,2,27,6
0,0,0,0.0,1,2,0,1,1,41,1,0,0,4.0,0,3.0,1,4513,0,0,1,29,0
0,0,0,0.0,1,0,3,1,1,8,1,0,0,2.0,0,1.0,0,1590,0,0,1,31,0
0,0,0,0.0,1,2,3,0,1,32,1,0,0,3.0,0,3.0,1,2015,0,0,1,23,0
0,0,0,0.0,1,2,3,0,1,32,1,0,0,4.0,0,0.0,0,3850,0,1,1,24,5
0,0,0,0.0,1,0,0,0,1,32,0,0,0,3.0,0,0.0,0,2594,0,0,2,30,0
0,0,0,0.0,1,0,3,1,1,1,0,0,0,2.0,0,1.0,0,2594,0,0,1,19,0
0,0,0,0.0,1,1,3,1,1,39,1,0,0,3.0,1,0.0,1,2892,21166,1,1,51,9
0,0,0,0.0,1,0,0,1,2,8,0,0,0,0.0,0,3.0,1,1376,0,0,1,24,0
0,0,0,0.0,1,2,0,0,1,32,1,0,1,4.0,0,0.0,0,1590,0,1,2,26,3
0,0,0,0.0,1,2,0,0,1,41,1,0,0,3.0,0,0.0,0,4513,0,1,2,22,6
0,0,0,0.0,1,2,0,0,1,43,1,0,1,0.0,0,0.0,1,1590,0,0,1,30,0
0,0,0,0.0,1,2,0,0,1,43,1,0,1,0.0,0,3.0,1,1590,0,0,1,30,0
0,0,0,0.0,1,2,3,1,1,39,1,0,0,4.0,1,0.0,0,2015,6892,1,1,49,5
0,0,0,0.0,1,2,0,0,1,35,1,0,1,4.0,0,1.0,0,1376,0,1,1,19,3
0,0,0,0.0,1,2,0,0,1,48,1,0,0,2.0,0,3.0,1,1560,0,0,1,22,0
0,0,0,0.0,1,2,0,1,1,32,0,0,1,0.0,0,1.0,0,2169,0,0,1,21,0
0,0,0,0.0,1,3,0,1,0,8,0,0,0,4.0,0,3.0,1,1376,0,0,1,24,0
0,0,0,0.0,1,0,0,1,1,49,0,0,0,4.0,0,0.0,1,1376,0,1,1,22,3
0,0,0,0.0,1,3,0,0,1,41,0,0,0,0.0,0,0.0,0,1818,0,0,2,28,0
0,0,0,0.0,1,2,0,1,1,19,1,0,0,4.0,0,0.0,0,2015,0,0,2,28,0
0,0,0,0.0,1,2,3,0,1,48,1,0,0,3.0,0,0.0,0,2015,0,0,1,20,0
0,0,0,0.0,1,2,0,0,1,48,0,0,1,2.0,0,0.0,0,2169,0,0,1,32,0
0,0,0,0.0,1,2,0,1,1,8,0,0,1,0.0,0,1.0,0,2169,0,0,1,18,0
0,0,0,0.0,1,3,0,0,1,36,1,0,0,4.0,1,0.0,0,3213,45859,1,0,40,6
0,0,0,0.0,1,3,0,0,1,32,0,0,0,3.0,0,2.0,0,1590,0,0,1,27,0
0,0,0,0.0,1,2,0,0,1,50,1,0,0,3.0,1,0.0,0,2015,12996,0,2,49,0
0,0,0,0.0,1,2,0,0,1,8,0,0,0,4.0,0,0.0,0,1376,0,1,1,32,3
0,0,0,0.0,1,0,0,1,1,13,0,0,0,0.0,0,0.0,0,3097,0,0,1,19,0
0,0,0,0.0,1,2,0,0,1,11,0,0,1,0.0,0,0.0,0,0,0,1,0,25,2
0,0,0,0.0,1,2,0,1,1,48,1,0,0,2.0,0,3.0,1,2228,0,0,2,31,0
0,0,0,0.0,1,2,0,1,1,22,1,0,1,2.0,0,0.0,0,2892,0,1,2,32,4
0,0,0,0.0,1,3,0,0,1,52,0,0,0,0.0,0,0.0,0,1590,0,0,1,27,0
0,0,0,0.0,1,2,3,0,1,28,0,0,1,0.0,0,0.0,0,2611,0,0,1,31,0
0,0,0,0.0,1,2,3,0,1,8,1,0,1,0.0,0,0.0,0,1590,0,0,1,20,0
0,0,0,0.0,1,2,0,0,1,45,1,0,0,3.0,1,0.0,0,2015,16886,0,1,46,0
0,0,0,0.0,1,2,0,1,1,7,1,0,1,4.0,0,0.0,0,1376,0,1,2,30,3
0,0,0,0.0,1,0,0,0,1,8,0,0,0,0.0,0,0.0,0,1590,0,0,1,29,0
0,0,0,0.0,1,2,0,1,1,45,1,0,0,0.0,0,0.0,0,2015,0,0,1,23,0
0,0,0,0.0,1,0,0,1,1,1,0,0,1,3.0,0,0.0,0,2385,0,1,1,20,4
0,0,0,0.0,1,0,0,0,1,7,0,0,0,2.0,0,0.0,0,2594,0,1,1,25,4
0,0,0,0.0,1,2,3,1,1,32,1,0,1,4.0,0,0.0,0,4082,0,1,0,25,6
0,0,0,0.0,1,3,3,1,1,33,0,0,0,3.0,0,0.0,0,1376,0,0,1,26,0
0,0,0,0.0,1,2,0,1,1,8,0,0,1,4.0,0,0.0,0,3254,0,1,0,19,5
0,0,0,0.0,1,2,0,1,1,7,1,0,1,0.0,0,3.0,1,2169,0,0,1,22,0
0,0,0,0.0,1,2,0,1,1,32,1,0,1,4.0,1,0.0,0,2594,26134,1,1,55,9
0,0,0,0.0,1,3,0,0,1,8,0,0,0,3.0,0,0.0,0,1590,0,0,0,24,0
0,0,0,0.0,1,2,0,0,1,32,0,0,1,4.0,0,0.0,0,2169,0,1,0,28,4
0,0,0,0.0,1,2,2,0,1,29,1,0,0,0.0,0,0.0,0,2015,0,0,1,21,0
0,0,0,0.0,1,2,3,1,1,33,1,0,0,4.0,0,0.0,0,2015,0,1,1,32,4
0,0,0,0.0,1,0,0,1,1,8,0,0,0,2.0,0,0.0,0,2594,0,0,1,26,0
0,0,0,0.0,1,1,0,1,1,8,0,0,0,0.0,1,0.0,0,2594,10337,0,1,61,0
0,0,0,0.0,1,2,3,1,1,13,1,0,0,2.0,0,0.0,0,2228,0,0,1,19,0
0,0,0,0.0,1,2,0,0,1,48,1,0,0,2.0,0,0.0,0,2228,0,0,2,19,0
0,0,0,0.0,1,2,3,0,1,8,0,0,1,4.0,0,3.0,1,2169,0,0,2,23,0
0,0,0,0.0,1,2,0,1,1,11,1,0,0,2.0,0,0.0,0,2228,0,0,2,29,0
0,0,0,0.0,1,0,0,0,1,49,0,0,1,0.0,0,0.0,0,2385,0,1,0,23,4
0,0,0,0.0,1,2,3,0,1,8,1,0,0,2.0,0,0.0,0,2015,0,0,2,32,0
0,0,0,0.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,2169,0,0,1,20,0
0,0,0,0.0,1,2,0,0,1,45,0,0,1,0.0,0,1.0,0,2169,0,0,1,31,0
0,0,0,0.0,1,3,1,1,1,2,1,0,0,0.0,0,0.0,1,3213,0,1,1,20,5
0,0,0,0.0,1,2,0,0,1,12,0,0,1,3.0,0,0.0,0,2169,0,0,1,26,0
0,0,0,0.0,1,2,0,1,1,32,1,0,0,4.0,1,0.0,0,2015,27267,1,1,40,9
0,0,0,0.0,1,0,0,0,1,32,0,0,0,4.0,0,0.0,0,1376,0,1,1,24,3
0,0,0,0.0,1,0,0,0,1,20,0,0,0,4.0,0,0.0,0,1590,0,0,2,21,0
0,0,0,0.0,1,3,0,0,1,50,0,0,0,3.0,0,0.0,1,1376,0,0,1,32,0
0,0,0,0.0,1,3,0,1,1,8,0,0,0,4.0,0,2.0,0,2594,0,1,0,29,4
0,0,0,0.0,1,2,3,1,1,33,1,0,1,4.0,0,0.0,0,4082,0,1,1,25,6
0,0,0,0.0,1,2,3,1,1,41,0,0,1,3.0,0,0.0,0,2611,0,0,1,25,0
0,0,0,0.0,1,2,0,0,1,32,1,0,1,0.0,0,0.0,0,1590,0,0,2,23,0
0,0,0,0.0,1,0,0,1,1,52,0,0,0,3.0,0,0.0,0,2594,0,0,2,24,0
0,0,0,0.0,1,0,0,0,1,30,0,0,0,3.0,0,0.0,0,1590,0,0,1,31,0
0,0,0,0.0,1,2,3,0,1,7,0,0,1,4.0,0,0.0,0,2169,0,0,2,26,0
0,0,0,0.0,1,3,0,1,1,32,0,0,0,4.0,0,0.0,0,1590,0,0,1,23,0
0,0,0,0.0,1,2,3,0,1,2,1,0,0,2.0,0,3.0,1,2015,0,0,1,21,0
0,0,0,0.0,1,2,3,1,1,22,1,0,0,4.0,1,0.0,0,2015,18667,1,1,49,7
0,0,0,0.0,1,1,3,0,1,8,1,0,0,4.0,0,0.0,0,2892,0,1,1,25,4
0,0,0,0.0,1,0,0,1,1,25,1,0,0,2.0,0,1.0,0,2064,0,0,2,31,0
0,0,0,0.0,1,2,0,0,1,7,1,0,1,4.0,0,0.0,0,1376,0,1,1,18,3
0,0,0,0.0,1,1,0,1,1,8,1,0,0,4.0,1,0.0,0,1376,18475,0,1,37,0
0,0,0,0.0,1,2,0,1,1,41,0,0,1,2.0,0,0.0,0,2611,0,0,2,27,0
0,0,0,0.0,1,2,0,1,1,32,1,0,1,3.0,0,0.0,0,1376,0,1,2,22,3
0,0,0,0.0,1,2,3,1,2,41,1,0,0,3.0,0,0.0,0,2456,0,0,2,18,0
0,0,0,0.0,1,2,0,1,1,21,0,0,1,0.0,0,0.0,0,2169,0,0,0,30,0
0,0,0,0.0,1,0,0,1,1,8,0,0,0,0.0,0,0.0,0,1590,0,0,1,29,0
0,0,0,0.0,1,2,3,1,1,37,0,0,1,2.0,0,0.0,0,2169,0,0,2,25,0
0,0,0,0.0,1,0,3,0,1,39,0,0,1,0.0,0,0.0,0,3765,0,1,1,23,5
0,0,0,0.0,1,1,0,1,1,8,0,0,0,3.0,0,0.0,0,1590,0,0,1,26,0
0,0,0,0.0,1,2,0,1,1,47,0,0,1,0.0,0,1.0,0,2169,0,0,1,23,0
0,0,0,0.0,1,0,0,0,1,32,0,0,0,3.0,0,0.0,0,1590,0,0,1,27,0
0,0,0,0.0,1,2,3,0,1,8,0,0,1,0.0,0,0.0,0,2169,0,0,1,32,0
0,0,0,0.0,1,2,0,1,1,32,1,0,1,0.0,0,0.0,0,1958,0,0,1,19,0
0,0,0,0.0,1,2,0,0,1,8,1,0,0,4.0,0,0.0,0,2015,0,0,1,27,0
0,0,0,0.0,1,2,3,0,1,32,1,0,1,3.0,1,0.0,0,3892,30720,1,2,57,6
0,0,0,0.0,1,2,0,1,1,39,0,0,1,0.0,0,0.0,0,2169,0,0,1,19,0
0,0,0,0.0,1,0,0,0,1,6,1,0,0,2.0,0,0.0,0,2892,0,0,1,28,0
0,0,0,0.0,1,2,3,1,1,8,0,0,1,0.0,0,0.0,0,2169,0,0,0,29,0
0,0,0,0.0,1,0,0,1,1,32,0,0,0,4.0,0,2.0,0,1376,0,1,1,19,3
0,0,0,0.0,1,2,0,1,1,32,1,0,1,3.0,0,0.0,0,1590,0,1,2,28,3
0,0,0,0.0,1,0,0,1,1,8,1,0,0,4.0,1,0.0,0,1376,17618,0,1,37,0
0,0,0,0.0,1,0,0,1,1,45,1,0,0,4.0,0,3.0,1,3213,0,1,1,32,5
0,0,0,0.0,1,2,0,0,1,33,1,0,1,0.0,0,0.0,0,2169,0,0,1,22,0
0,0,0,0.0,1,2,0,1,1,8,1,0,0,4.0,0,3.0,1,2015,0,1,1,32,4
0,0,0,0.0,1,2,0,0,1,45,1,0,1,4.0,0,0.0,0,4082,0,1,0,31,6
0,0,0,0.0,1,2,0,1,1,39,0,0,1,2.0,0,0.0,0,2169,0,0,1,21,0
0,0,0,0.0,1,0,0,1,1,4,0,0,0,2.0,0,0.0,0,1590,0,0,1,20,0
0,0,0,0.0,1,2,3,1,1,32,1,0,1,3.0,0,0.0,0,2169,0,1,1,28,4
0,0,0,0.0,1,3,0,1,1,8,0,0,0,4.0,1,0.0,0,2064,34565,1,2,52,4
0,0,0,0.0,1,2,3,0,1,32,1,0,0,3.0,0,0.0,0,2228,0,0,1,18,0
0,0,0,0.0,1,3,0,1,1,47,0,0,0,2.0,0,0.0,0,1376,0,0,1,32,0
0,0,0,0.0,1,3,0,0,1,4,0,0,0,3.0,0,0.0,0,1376,0,0,1,32,0
0,0,0,0.0,1,0,0,0,1,32,0,0,0,4.0,0,0.0,0,1376,0,1,2,21,3
0,0,0,0.0,1,0,0,0,1,6,0,0,0,2.0,0,0.0,0,3213,0,0,1,32,0
0,0,0,0.0,1,2,3,0,1,32,1,0,0,4.0,0,0.0,0,3233,0,1,2,31,5
0,0,0,0.0,1,2,3,1,1,27,0,0,1,0.0,0,0.0,0,2169,0,0,0,26,0
0,0,0,0.0,1,3,0,1,1,8,0,0,0,2.0,0,0.0,0,1376,0,0,2,18,0
0,0,0,0.0,1,0,0,0,1,27,0,0,0,2.0,0,0.0,0,1590,0,0,1,23,0
0,0,0,0.0,1,2,0,1,1,8,1,0,0,3.0,0,0.0,0,4170,0,1,1,32,6
0,0,0,0.0,1,0,0,0,1,32,1,0,0,4.0,1,0.0,0,3213,36330,1,0,59,6
0,0,0,0.0,1,0,3,0,2,33,0,0,0,0.0,0,0.0,0,1590,0,0,1,26,0
0,0,0,0.0,1,2,0,1,1,52,1,0,0,3.0,0,0.0,0,2015,0,0,1,30,0
0,0,0,0.0,1,2,2,1,2,3,1,0,0,2.0,1,0.0,0,3850,12563,1,1,61,8
0,0,0,0.0,1,3,0,1,1,30,1,0,0,2.0,1,0.0,0,2892,14386,1,1,38,7
0,0,0,0.0,1,2,0,0,1,41,1,0,0,3.0,0,0.0,0,2670,0,0,0,22,0
0,0,0,0.0,1,0,3,1,1,32,1,0,0,4.0,0,0.0,0,3213,0,1,1,27,5
0,0,0,0.0,1,2,0,1,1,8,0,0,1,0.0,0,0.0,0,2169,0,0,1,31,0
0,0,0,0.0,1,0,2,0,1,32,0,0,0,0.0,0,0.0,0,1590,0,0,1,25,0
0,0,0,0.0,1,3,0,0,1,32,1,0,0,3.0,0,0.0,0,2892,0,1,2,31,4
0,0,0,0.0,1,2,1,1,1,8,1,0,0,4.0,0,0.0,0,2015,0,0,1,32,0
0,0,0,0.0,1,3,3,0,1,41,1,0,0,0.0,0,0.0,0,1818,0,0,1,27,0
0,0,0,0.0,1,1,0,1,1,32,1,0,0,3.0,0,0.0,0,4720,0,1,2,32,6
0,0,0,0.0,1,2,0,1,1,32,1,0,0,3.0,1,0.0,0,2015,20837,0,1,29,0
0,0,0,0.0,1,2,0,0,1,32,0,0,1,4.0,0,0.0,0,2169,0,1,1,26,4
0,0,0,0.0,1,3,0,0,1,32,0,0,0,4.0,0,0.0,0,1590,0,1,2,32,3
0,0,0,0.0,1,2,0,1,1,32,1,0,1,3.0,0,0.0,0,1376,0,1,1,29,3
0,0,0,0.0,1,2,3,0,1,41,1,0,0,2.0,0,0.0,0,2456,0,0,2,20,0
0,0,0,0.0,1,2,0,1,1,32,1,0,0,4.0,0,0.0,0,2015,0,0,2,18,0
0,0,0,0.0,1,0,0,1,1,0,0,0,0,4.0,0,3.0,1,1376,0,0,1,26,0
0,0,0,0.0,1,0,0,1,1,32,0,0,0,0.0,1,0.0,0,1590,11791,0,1,61,0
0,0,0,0.0,1,2,0,1,1,32,1,0,1,4.0,0,0.0,0,2892,0,1,2,21,4
0,0,0,0.0,1,3,0,0,1,6,0,0,0,3.0,0,0.0,0,1376,0,0,2,27,0
0,0,0,0.0,1,2,0,0,1,45,1,0,0,4.0,0,0.0,0,2015,0,0,1,30,0
0,0,0,0.0,1,2,0,1,1,6,1,0,0,3.0,0,3.0,1,3850,0,1,1,31,5
0,0,0,0.0,1,0,0,1,1,32,1,0,0,4.0,0,0.0,0,2892,0,1,1,30,4
0,0,0,0.0,1,0,3,0,1,32,0,0,1,0.0,0,0.0,0,2385,0,1,0,28,4
0,0,0,0.0,1,0,0,0,1,20,0,0,0,4.0,0,0.0,0,1376,0,0,2,21,0
0,0,0,0.0,1,3,2,0,1,48,0,0,0,3.0,0,0.0,0,2594,0,0,1,25,0
0,0,0,0.0,1,2,0,1,1,39,0,0,1,3.0,0,0.0,0,2169,0,0,1,25,0
0,0,0,0.0,1,0,0,1,1,46,1,0,0,4.0,0,0.0,0,2892,0,1,1,19,4
0,0,0,0.0,1,2,0,0,1,32,1,0,1,3.0,0,0.0,0,2892,0,1,2,30,4
0,0,0,0.0,1,3,2,0,1,2,0,0,0,2.0,0,0.0,0,2594,0,0,2,18,0
0,0,0,0.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,1590,0,1,1,21,3
0,0,0,0.0,1,2,0,1,2,8,1,0,1,2.0,0,0.0,0,1376,0,0,1,22,0
0,0,0,0.0,1,0,3,1,0,2,0,0,0,3.0,0,0.0,0,1590,0,0,2,18,0
0,0,0,0.0,1,0,0,0,1,28,0,0,0,0.0,0,0.0,0,2031,0,0,1,31,0
0,0,0,0.0,1,0,0,1,1,32,0,0,0,4.0,0,0.0,0,1674,0,1,2,21,3
0,0,0,0.0,1,0,0,1,1,8,0,0,0,4.0,0,0.0,0,1376,0,1,1,25,3
0,0,0,0.0,1,0,0,1,2,32,0,0,0,0.0,0,0.0,0,1590,0,0,1,21,0
0,0,0,0.0,1,0,0,1,1,32,0,0,0,3.0,0,0.0,0,2594,0,0,2,27,0
0,0,0,0.0,1,0,0,1,1,12,0,0,0,4.0,0,0.0,0,2594,0,0,1,28,0
0,0,0,0.0,1,2,0,1,1,32,0,0,1,4.0,0,0.0,1,2169,0,0,2,19,0
0,0,0,0.0,1,0,0,0,1,32,0,0,0,0.0,0,0.0,0,1590,0,0,1,26,0
0,0,0,0.0,1,0,3,1,1,8,1,0,0,2.0,1,3.0,1,2892,20771,0,1,27,0
0,0,0,0.0,1,2,3,0,1,39,1,0,0,2.0,0,0.0,0,2015,0,0,2,19,0
0,0,0,0.0,1,0,0,1,1,32,0,0,0,3.0,0,0.0,0,1590,0,0,1,23,0
0,0,0,0.0,1,0,0,1,2,42,0,0,0,4.0,0,0.0,0,1590,0,0,0,25,0
0,0,0,0.0,1,0,3,1,1,38,0,0,0,2.0,0,0.0,0,1376,0,0,1,20,0
0,0,0,0.0,1,3,0,1,1,8,0,0,0,4.0,0,0.0,0,1590,0,1,1,20,3
0,0,0,0.0,1,2,1,0,1,39,0,0,1,2.0,0,0.0,0,2169,0,0,0,32,0
0,0,0,0.0,1,2,3,1,1,47,0,0,1,0.0,0,0.0,0,2169,0,0,0,24,0
0,0,0,0.0,1,3,2,0,1,8,0,0,0,4.0,0,0.0,0,1376,0,0,1,22,0
0,0,0,0.0,1,2,0,1,1,32,1,0,0,4.0,0,0.0,0,3850,0,1,2,23,5
0,0,0,0.0,1,0,0,1,1,32,0,0,0,3.0,0,0.0,0,1590,0,0,2,25,0
0,0,0,0.0,1,0,0,0,1,8,1,0,0,4.0,0,0.0,0,4720,0,1,1,18,6
0,0,0,0.0,1,2,0,0,1,50,1,0,0,4.0,0,0.0,0,2015,0,1,2,30,4
0,0,0,0.0,1,3,0,1,1,32,0,0,0,3.0,0,0.0,0,1376,0,0,1,21,0
0,0,0,0.0,1,2,0,1,1,32,0,0,1,3.0,0,0.0,0,2169,0,0,1,31,0
0,0,0,0.0,1,2,1,0,1,2,1,0,0,4.0,0,0.0,0,2015,0,0,1,27,0
0,0,0,0.0,1,2,3,0,1,32,1,0,0,0.0,0,0.0,0,2228,0,0,2,32,0
0,0,0,0.0,1,3,0,1,1,8,0,0,0,4.0,0,0.0,0,1376,0,1,1,21,3
0,0,0,0.0,1,0,0,0,1,6,0,0,0,3.0,0,0.0,0,1376,0,0,1,22,0
0,0,0,0.0,1,2,0,1,1,43,1,0,0,2.0,0,0.0,0,2015,0,0,1,20,0
0,0,0,0.0,1,0,0,0,1,32,1,0,0,4.0,0,0.0,0,2892,0,1,1,30,4
0,0,0,0.0,1,0,2,0,1,8,1,0,0,4.0,0,0.0,0,4720,0,1,1,30,6
0,0,0,0.0,1,0,0,1,1,13,0,0,0,3.0,0,0.0,0,1590,0,0,1,19,0
0,0,0,0.0,1,2,0,1,1,0,0,0,1,0.0,0,0.0,0,2169,0,0,0,30,0
0,0,0,0.0,1,2,0,1,1,32,1,0,0,0.0,0,0.0,0,2228,0,0,1,24,0
0,0,0,0.0,1,0,0,0,1,45,0,0,0,4.0,0,0.0,0,1376,0,0,2,20,0
0,0,0,0.0,1,2,0,0,1,48,1,0,0,4.0,1,0.0,0,2015,27638,0,1,51,0
0,0,0,0.0,1,3,0,0,1,41,0,0,0,0.0,0,0.0,0,2031,0,0,1,23,0
0,0,0,0.0,1,3,3,1,1,23,0,0,0,2.0,0,0.0,0,1590,0,0,1,20,0
0,0,0,0.0,1,2,3,0,1,39,1,0,0,3.0,0,0.0,0,3850,0,1,1,19,5
0,0,0,0.0,1,0,0,1,1,32,1,0,0,4.0,0,0.0,0,3213,0,1,2,20,5
0,0,0,0.0,1,2,3,0,1,9,0,0,1,0.0,0,0.0,0,2169,0,0,0,21,0
0,0,0,0.0,1,0,0,0,1,28,0,0,0,4.0,0,0.0,0,1818,0,1,1,28,3
0,0,0,0.0,1,0,3,0,1,28,0,0,0,4.0,0,0.0,0,2031,0,1,1,23,4
0,0,0,0.0,1,2,0,1,0,8,1,0,0,0.0,0,0.0,0,2015,0,0,0,25,0
0,0,0,0.0,1,2,0,0,1,41,1,0,0,3.0,0,0.0,0,2456,0,0,1,32,0
0,0,0,0.0,1,2,0,0,1,45,1,0,1,0.0,0,0.0,0,2169,0,0,1,24,0
0,0,0,0.0,1,3,0,0,1,33,0,0,0,0.0,0,0.0,0,1590,0,0,1,26,0
0,0,0,0.0,1,0,0,0,1,48,0,0,0,4.0,0,0.0,0,1903,0,1,1,26,3
0,0,0,0.0,1,0,0,0,1,31,0,0,0,0.0,0,0.0,0,1590,0,0,0,23,0
0,0,0,0.0,1,2,3,0,1,32,1,0,0,4.0,0,0.0,0,2228,0,1,1,22,4
0,0,0,0.0,1,2,1,1,1,8,0,0,1,0.0,0,3.0,1,2169,0,0,1,32,0
0,0,0,0.0,1,2,0,1,1,32,1,0,1,3.0,0,0.0,1,4082,0,0,2,27,0
0,0,0,0.0,1,2,3,1,1,32,1,0,0,4.0,0,0.0,0,2228,0,0,1,25,0
0,0,0,0.0,1,3,0,0,1,32,0,0,0,3.0,0,0.0,0,1376,0,0,1,19,0
0,0,0,0.0,1,2,0,1,1,32,1,0,0,3.0,0,0.0,0,2228,0,0,1,32,0
0,0,0,0.0,1,2,0,1,1,8,1,0,0,4.0,0,0.0,0,4170,0,1,1,31,6
0,0,0,0.0,1,2,0,1,1,32,0,0,1,0.0,0,0.0,0,2169,0,0,0,22,0
0,0,0,0.0,1,3,0,0,1,41,0,0,0,0.0,0,3.0,1,2031,0,0,0,21,0
0,0,0,0.0,1,0,0,1,1,8,1,0,0,4.0,0,1.0,0,4720,0,1,1,19,6
0,0,0,0.0,1,2,0,1,1,8,0,0,1,2.0,0,3.0,1,2169,0,0,1,21,0
0,0,0,0.0,1,2,0,0,1,27,1,0,0,3.0,0,2.0,1,4170,0,1,1,20,6
0,0,0,0.0,1,2,3,1,1,32,1,0,0,4.0,1,0.0,0,2228,28396,1,1,44,9
0,0,0,0.0,1,2,0,1,1,8,1,0,0,4.0,0,0.0,1,3850,0,1,1,18,5
0,0,0,0.0,1,3,0,0,1,41,1,0,0,4.0,0,0.0,0,3875,0,1,1,19,5
0,0,0,0.0,1,2,2,0,1,41,0,0,1,2.0,0,0.0,0,2611,0,0,1,31,0
0,0,0,0.0,1,2,0,0,1,41,1,0,0,3.0,0,0.0,0,2670,0,0,1,25,0
0,0,0,0.0,1,2,3,1,1,36,0,0,1,2.0,0,0.0,0,2169,0,0,1,28,0
0,0,0,0.0,1,2,3,1,1,27,1,0,0,4.0,0,0.0,0,2228,0,0,2,29,0
0,0,0,0.0,1,1,0,1,1,8,0,0,0,4.0,0,0.0,0,1376,0,1,1,31,3
0,0,0,0.0,1,1,0,1,1,8,0,0,0,4.0,0,0.0,0,2046,0,0,2,19,0
0,0,0,0.0,1,0,0,1,1,7,1,0,0,4.0,1,0.0,0,1376,12597,0,1,41,0
0,0,0,0.0,1,3,0,1,1,52,0,0,0,4.0,0,0.0,0,1376,0,1,1,18,3
0,0,0,0.0,1,2,0,0,1,32,0,0,1,4.0,0,1.0,0,2169,0,1,1,31,4
0,0,0,0.0,1,2,0,0,1,35,0,0,1,0.0,0,0.0,0,2721,0,0,1,30,0
0,0,0,0.0,1,0,0,0,1,31,0,0,0,4.0,0,0.0,0,2594,0,1,0,30,4
0,0,0,0.0,1,0,0,0,1,19,1,0,0,4.0,0,0.0,0,1590,0,0,1,25,0
0,0,0,0.0,1,0,0,0,1,39,0,0,0,2.0,0,0.0,0,1376,0,0,1,22,0
0,0,0,0.0,1,2,0,1,1,8,1,0,0,4.0,0,0.0,0,2015,0,0,1,24,0
0,0,0,0.0,1,2,0,0,1,32,1,0,1,0.0,0,0.0,0,1590,0,0,1,27,0
0,0,0,0.0,1,2,0,0,1,32,1,0,1,3.0,0,0.0,0,1590,0,1,1,31,3
0,0,0,0.0,1,3,0,1,1,50,0,0,0,2.0,0,0.0,0,1590,0,0,1,18,0
